record_id,name,address,city,state,zipCode,phoneNumber,phoneNumber2,email,email2,totalBeds,availableBeds,serviceCountyOrArea,grantFiscalYear,visn,fain,addressVerified,description,notes,source_url,sourceDataset
SSVF26-SA-03449,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Phillips County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03450,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Pitkin County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03451,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Prowers County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03452,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Pueblo County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03453,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Rio Blanco County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03454,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Rio Grande County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03455,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Routt County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03456,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Saguache County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03457,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,San Juan County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03458,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,San Miguel County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03459,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Sedgwick County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03460,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Summit County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03461,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Teller County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03462,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Washington County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03463,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Weld County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03464,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Yuma County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03465,Volunteers of America Colorado Branch,,,CO,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,San Juan County (NM),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03466,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Adams County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03467,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Alamosa County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03468,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Arapahoe County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03469,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Archuleta County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03470,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Baca County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03471,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Bent County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03472,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Boulder County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03473,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Broomfield County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03474,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Chaffee County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03475,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Cheyenne County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03476,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Clear Creek County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03477,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Conejos County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03478,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Costilla County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03479,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Crowley County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03480,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Custer County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03481,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Delta County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03482,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Denver County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-03483,Volunteers of America Colorado Branch,,,NM,,(720) 501-3367,(720) 501-3367,ssvfintake@voacolorado.org,ssvfintake@voacolorado.org,,,Dolores County (CO),2026,VISN 19: Rocky Mountain Network;VISN 22: Desert Pacific Healthcare Network,20-ZZ-092,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
